cycSecs,cycMps,cycGrade,cycRoadType
0,24.58724583,0,0
1,24.58724583,0,0
2,24.58724583,0,0
3,24.58724583,0,0
4,24.58724583,0,0
5,24.58724583,0,0
6,24.58724583,0,0
7,24.58724583,0,0
8,24.58724583,0,0
9,24.58724583,0,0
10,24.58724583,0,0
11,24.58724583,0,0
12,24.58724583,0,0
13,24.58724583,0,0
14,24.58724583,0,0
15,24.58724583,0,0
16,24.58724583,0,0
17,24.58724583,0,0
18,24.58724583,0,0
19,24.58724583,0,0
20,24.58724583,0,0
21,24.58724583,0,0
22,24.58724583,0,0
23,24.58724583,0,0
24,24.58724583,0,0
25,24.58724583,0,0
26,24.58724583,0,0
27,24.58724583,0,0
28,24.58724583,0,0
29,24.58724583,0,0
30,24.58724583,0,0
31,24.58724583,0,0
32,24.58724583,0,0
33,24.58724583,-0.000281593,0
34,24.58724583,0,0
35,24.58724583,0.001335859,0
36,24.58724583,0.003106141,0
37,24.58724583,0.002323577,0
38,24.58724583,0.000553295,0
39,24.58724583,-0.000357912,0
40,24.58724583,-0.001632806,0
41,24.58724583,-0.002964435,0
42,24.58724583,-0.004910926,0
43,24.58724583,-0.006857416,0
44,24.58724583,-0.008803906,0
45,24.58724583,-0.010049603,0
46,24.58724583,-0.008103113,0
47,24.58724583,-0.006156623,0
48,24.58724583,-0.004210133,0
49,24.58724583,-0.002448701,0
50,24.58724583,-0.001173807,0
51,24.58724583,0,0
52,24.58724583,0.000449948,0
53,24.58724583,0.001210982,0
54,24.58724583,0.001972016,0
55,24.58724583,0.002733049,0
56,24.58724583,0.003494083,0
57,24.58724583,0.004355546,0
58,24.58724583,0.005331804,0
59,24.58724583,0.006308063,0
60,24.58724583,0.007711188,0
61,24.58724583,0.009296418,0
62,24.58724583,0.010881648,0
63,24.58724583,0.012694165,0
64,24.58724583,0.014652038,0
65,24.58724583,0.016609911,0
66,24.58724583,0.018567785,0
67,24.58724583,0.020525658,0
68,24.58724583,0.022483531,0
69,24.58724583,0.024358596,0
70,24.58724583,0.022400722,0
71,24.58724583,0.020442849,0
72,24.58724583,0.018484976,0
73,24.58724583,0.016527102,0
74,24.58724583,0.014569229,0
75,24.58724583,0.012611356,0
76,24.58724583,0.010814601,0
77,24.58724583,0.00922937,0
78,24.58724583,0.00764414,0
79,24.58724583,0.006266772,0
80,24.58724583,0.005290513,0
81,24.58724583,0.004314255,0
82,24.58724583,0.003461895,0
83,24.58724583,0.002700861,0
84,24.58724583,0.001939828,0
85,24.58724583,0.001178794,0
86,24.58724583,0.00041776,0
87,24.58724583,0,0
88,24.58724583,-0.000441941,0
89,24.58724583,-0.001056622,0
90,24.58724583,-0.001671303,0
91,24.58724583,-0.002285984,0
92,24.58724583,-0.002900665,0
93,24.58724583,-0.003515347,0
94,24.58724583,-0.004130028,0
95,24.58724583,-0.004795783,0
96,24.58724583,-0.00562741,0
97,24.58724583,-0.006459037,0
98,24.58724583,-0.007463067,0
99,24.58724583,-0.008661695,0
100,24.58724583,-0.009860323,0
101,24.58724583,-0.011151518,0
102,24.58724583,-0.012778615,0
103,24.58724583,-0.014405712,0
104,24.58724583,-0.016188799,0
105,24.58724583,-0.018162249,0
106,24.58724583,-0.020135699,0
107,24.58724583,-0.022109149,0
108,24.58724583,-0.024082599,0
109,24.58724583,-0.026056049,0
110,24.58724583,-0.026970501,0
111,24.58724583,-0.024997051,0
112,24.58724583,-0.023023601,0
113,24.58724583,-0.021050151,0
114,24.58724583,-0.019076701,0
115,24.58724583,-0.017103251,0
116,24.58724583,-0.015159672,0
117,24.58724583,-0.013532575,0
118,24.58724583,-0.011905477,0
119,24.58724583,-0.01041574,0
120,24.58724583,-0.009217112,0
121,24.58724583,-0.008018484,0
122,24.58724583,-0.006844394,0
123,24.58724583,-0.006012767,0
124,24.58724583,-0.00518114,0
125,24.58724583,-0.004414857,0
126,24.58724583,-0.003800176,0
127,24.58724583,-0.003185494,0
128,24.58724583,-0.002570813,0
129,24.58724583,-0.001956132,0
130,24.58724583,-0.001341451,0
131,24.58724583,-0.00072677,0
132,24.58724583,-0.000112089,0
133,24.58724583,0.000281091,0
134,24.58724583,0.001413399,0
135,24.58724583,0.002545706,0
136,24.58724583,0.003779735,0
137,24.58724583,0.005559075,0
138,24.58724583,0.007338416,0
139,24.58724583,0.009130552,0
140,24.58724583,0.01110325,0
141,24.58724583,0.013075947,0
142,24.58724583,0.015048645,0
143,24.58724583,0.014778657,0
144,24.58724583,0.01280596,0
145,24.58724583,0.010833262,0
146,24.58724583,0.008874232,0
147,24.58724583,0.007094891,0
148,24.58724583,0.005315551,0
149,24.58724583,0.003536211,0
150,24.58724583,0.002390736,0
151,24.58724583,0.001258429,0
152,24.58724583,0.000126121,0
153,24.58724583,-8.86153E-05,0
154,24.58724583,-0.000461149,0
