,vehicle_weights_bins_kg,p_of_weights
104,13746.725651725154,7.936194210589186e-07
105,13791.676300407966,7.947436190501682e-07
106,13836.626949090776,7.962151479997163e-07
107,13881.577597773587,7.981286675155892e-07
108,13926.528246456397,8.005788418616858e-07
109,13971.47889513921,8.036592964035479e-07
110,14016.429543822022,8.074615154392393e-07
111,14061.380192504832,8.120736914963981e-07
112,14106.330841187642,8.175795383634737e-07
113,14151.281489870453,8.240570822569395e-07
114,14196.232138553265,8.315774475365777e-07
115,14241.182787236077,8.40203655197996e-07
116,14286.133435918888,8.499894539280187e-07
117,14331.084084601698,8.609782047415562e-07
118,14376.034733284509,8.732018410709422e-07
119,14420.98538196732,8.866799266012197e-07
120,14465.936030650133,9.014188330967406e-07
121,14510.886679332943,9.174110599154617e-07
122,14555.837328015754,9.346347158380273e-07
123,14600.787976698564,9.530531822414549e-07
124,14645.738625381377,9.726149745274194e-07
125,14690.689274064189,9.932538160903395e-07
126,14735.639922747,1.0148889360121337e-06
127,14780.59057142981,1.0374255981429835e-06
128,14825.54122011262,1.060755865327579e-06
129,14870.491868795434,1.0847595983341701e-06
130,14915.442517478245,1.109305684619415e-06
131,14960.393166161055,1.1342534875070337e-06
132,15005.343814843865,1.1594545017714046e-06
133,15050.294463526676,1.1847541971041226e-06
134,15095.245112209486,1.2099940266118259e-06
135,15140.1957608923,1.2350135734573902e-06
136,15185.14640957511,1.2596528051225851e-06
137,15230.097058257921,1.2837544016418102e-06
138,15275.047706940732,1.307166121627509e-06
139,15319.998355623546,1.3297431680617564e-06
140,15364.949004306356,1.3513505147313782e-06
141,15409.899652989166,1.3718651538857973e-06
142,15454.850301671977,1.3911782262254462e-06
143,15499.800950354787,1.4091969956900828e-06
144,15544.751599037598,1.4258466336930341e-06
145,15589.702247720408,1.4410717803976027e-06
146,15634.652896403222,1.4548378542906167e-06
147,15679.603545086033,1.4671320855885284e-06
148,15724.554193768843,1.4779642538077244e-06
149,15769.504842451657,1.4873671150206549e-06
150,15814.455491134468,1.4953965097687138e-06
151,15859.406139817278,1.502131148171204e-06
152,15904.356788500088,1.5076720743129654e-06
153,15949.307437182899,1.5121418173724316e-06
154,15994.25808586571,1.5156832420350506e-06
155,16039.20873454852,1.5184581154068593e-06
156,16084.159383231334,1.520645411799736e-06
157,16129.110031914144,1.5224393803256278e-06
158,16174.060680596955,1.5240474031588247e-06
159,16219.011329279765,1.5256876745748896e-06
160,16263.96197796258,1.5275867324521692e-06
161,16308.91262664539,1.5299768748506262e-06
162,16353.8632753282,1.5330934946103763e-06
163,16398.81392401101,1.5371723647068227e-06
164,16443.76457269382,1.5424469064420978e-06
165,16488.71522137663,1.5491454715372853e-06
166,16533.66587005944,1.5574886679129082e-06
167,16578.616518742256,1.5676867575018469e-06
168,16623.567167425066,1.5799371529178972e-06
169,16668.51781610788,1.5944220382782466e-06
170,16713.46846479069,1.6113061380085552e-06
171,16758.4191134735,1.6307346560805406e-06
172,16803.36976215631,1.6528314068581145e-06
173,16848.320410839122,1.6776971575484678e-06
174,16893.271059521932,1.7054082011355602e-06
175,16938.221708204743,1.7360151775602196e-06
176,16983.172356887553,1.769542159732712e-06
177,17028.123005570367,1.805986019635628e-06
178,17073.073654253178,1.845316088208882e-06
179,17118.02430293599,1.8874741208157671e-06
180,17162.974951618802,1.9323745777891026e-06
181,17207.925600301613,1.97990522678536e-06
182,17252.876248984423,2.0299280703878596e-06
183,17297.826897667233,2.082280598582873e-06
184,17342.777546350044,2.1367773613984434e-06
185,17387.728195032854,2.193211852195203e-06
186,17432.678843715665,2.251358686912871e-06
187,17477.62949239848,2.3109760591228965e-06
188,17522.58014108129,2.3718084451607875e-06
189,17567.530789764103,2.4335895280803474e-06
190,17612.481438446914,2.496045303872676e-06
191,17657.432087129724,2.558897328517993e-06
192,17702.382735812535,2.621866060182442e-06
193,17747.333384495345,2.684674247416144e-06
194,17792.284033178155,2.7470503117138626e-06
195,17837.234681860966,2.8087316713985956e-06
196,17882.185330543776,2.869467953574529e-06
197,17927.13597922659,2.929024041920751e-06
198,17972.0866279094,2.9871829103645765e-06
199,18017.037276592215,3.043748196138155e-06
200,18061.987925275025,3.0985464702922245e-06
201,18106.938573957836,3.1514291692793886e-06
202,18151.889222640646,3.2022741575512935e-06
203,18196.839871323456,3.250986898037002e-06
204,18241.790520006267,3.2975012146572473e-06
205,18286.741168689077,3.341779638450756e-06
206,18331.691817371888,3.3838133362135025e-06
207,18376.6424660547,3.423621627564431e-06
208,18421.593114737512,3.461251102862166e-06
209,18466.543763420323,3.496774360250683e-06
210,18511.494412103137,3.530288385193307e-06
211,18556.445060785947,3.561912600096634e-06
212,18601.395709468758,3.591786615009239e-06
213,18646.346358151568,3.6200677129321873e-06
214,18691.29700683438,3.646928105070552e-06
215,18736.24765551719,3.6725519924951146e-06
216,18781.1983042,3.6971324713067025e-06
217,18826.148952882813,3.720868318653763e-06
218,18871.099601565624,3.743960697004246e-06
219,18916.050250248434,3.766609814064008e-06
220,18961.00089893125,3.7890115757958093e-06
221,19005.95154761406,3.8113542702229733e-06
222,19050.90219629687,3.833815320160049e-06
223,19095.85284497968,3.856558143709953e-06
224,19140.80349366249,3.879729162267684e-06
225,19185.7541423453,3.903454996784863e-06
226,19230.70479102811,3.927839894044926e-06
227,19275.655439710925,3.952963425499051e-06
228,19320.606088393735,3.97887850161418e-06
229,19365.556737076546,4.005609744462704e-06
230,19410.50738575936,4.03315226021062e-06
231,19455.45803444217,4.061470851022937e-06
232,19500.40868312498,4.090499702510804e-06
233,19545.35933180779,4.120142578049985e-06
234,19590.3099804906,4.150273545012365e-06
235,19635.260629173412,4.1807382501479115e-06
236,19680.211277856222,4.211355752084222e-06
237,19725.161926539036,4.2419209083053435e-06
238,19770.112575221847,4.2722073022363476e-06
239,19815.063223904657,4.30197068348353e-06
240,19860.01387258747,4.330952881207714e-06
241,19904.96452127028,4.358886137446765e-06
242,19949.915169953092,4.385497794395766e-06
243,19994.865818635903,4.4105152576624045e-06
244,20039.816467318713,4.433671146805816e-06
245,20084.767116001523,4.454708535481875e-06
246,20129.717764684334,4.473386176662019e-06
247,20174.668413367144,4.489483604006227e-06
248,20219.61906204996,4.502805998822434e-06
249,20264.56971073277,4.513188713308474e-06
250,20309.520359415583,4.520501345024854e-06
251,20354.471008098393,4.524651264755243e-06
252,20399.421656781204,4.525586509940112e-06
253,20444.372305464014,4.5232979684786615e-06
254,20489.322954146824,4.51782079254817e-06
255,20534.273602829635,4.509234998776924e-06
256,20579.224251512445,4.497665229144182e-06
257,20624.174900195256,4.483279665844174e-06
258,20669.12554887807,4.466288112487953e-06
259,20714.07619756088,4.4469392728737525e-06
260,20759.026846243694,4.425517276593413e-06
261,20803.977494926505,4.4023375174624984e-06
262,20848.928143609315,4.377741885714714e-06
263,20893.878792292126,4.352093487716666e-06
264,20938.829440974936,4.325770957338844e-06
265,20983.780089657746,4.299162470858803e-06
266,21028.730738340557,4.27265958225742e-06
267,21073.681387023367,4.246650997974516e-06
268,21118.63203570618,4.221516409678426e-06
269,21163.58268438899,4.197620500512616e-06
270,21208.533333071806,4.175307234817149e-06
271,21253.483981754616,4.154894533741557e-06
272,21298.434630437427,4.136669429765563e-06
273,21343.385279120237,4.120883782245189e-06
274,21388.335927803048,4.107750624036657e-06
275,21433.286576485858,4.097441196343281e-06
276,21478.23722516867,4.09008271549572e-06
277,21523.18787385148,4.085756901699173e-06
278,21568.138522534293,4.08449928612055e-06
279,21613.089171217103,4.086299299265437e-06
280,21658.039819899914,4.091101130594518e-06
281,21702.990468582728,4.098805336906741e-06
282,21747.94111726554,4.1092711652876135e-06
283,21792.89176594835,4.122319545484899e-06
284,21837.84241463116,4.1377366965031515e-06
285,21882.79306331397,4.155278283063694e-06
286,21927.74371199678,4.174674049414741e-06
287,21972.69436067959,4.1956328508481236e-06
288,22017.645009362404,4.2178479972407454e-06
289,22062.595658045215,4.241002818053736e-06
290,22107.546306728025,4.264776354556323e-06
291,22152.49695541084,4.288849082668261e-06
292,22197.44760409365,4.312908568811716e-06
293,22242.39825277646,4.336654961601225e-06
294,22287.34890145927,4.3598062241453e-06
295,22332.29955014208,4.382103015234652e-06
296,22377.25019882489,4.403313132775671e-06
297,22422.200847507702,4.423235439493564e-06
298,22467.151496190516,4.44170319913743e-06
299,22512.102144873326,4.45858676109299e-06
300,22557.052793556137,4.473795542328105e-06
301,22602.00344223895,4.487279267794323e-06
302,22646.95409092176,4.4990284435805526e-06
303,22691.90473960457,4.509074051016553e-06
304,22736.855388287382,4.517486464277421e-06
305,22781.806036970193,4.524373608542737e-06
306,22826.756685653003,4.529878390102969e-06
307,22871.707334335813,4.534175443657085e-06
308,22916.657983018627,4.53746725509928e-06
309,22961.608631701438,4.539979730054449e-06
310,23006.55928038425,4.541957289023182e-06
311,23051.509929067062,4.543657579012686e-06
312,23096.460577749873,4.5453458987736475e-06
313,23141.411226432683,4.547289440101403e-06
314,23186.361875115494,4.54975145101316e-06
315,23231.312523798304,4.5529854279524505e-06
316,23276.263172481114,4.5572294435202505e-06
317,23321.213821163925,4.562700713664251e-06
318,23366.164469846735,4.569590503880114e-06
319,23411.11511852955,4.578059467944318e-06
320,23456.06576721236,4.588233505177821e-06
321,23501.016415895174,4.600200213424617e-06
322,23545.967064577984,4.61400600502493e-06
323,23590.917713260795,4.629653942269017e-06
324,23635.868361943605,4.647102337341036e-06
325,23680.819010626416,4.666264149790254e-06
326,23725.769659309226,4.687007202284613e-06
327,23770.720307992036,4.709155222971359e-06
328,23815.670956674847,4.732489710348016e-06
329,23860.62160535766,4.756752604270208e-06
330,23905.57225404047,4.781649734720916e-06
331,23950.52290272328,4.806855008359885e-06
332,23995.473551406092,4.832015281773143e-06
333,24040.424200088906,4.856755859868731e-06
334,24085.374848771717,4.8806865481230295e-06
335,24130.325497454527,4.9034081784896835e-06
336,24175.276146137337,4.92451952085407e-06
337,24220.226794820148,4.943624485064761e-06
338,24265.177443502962,4.960339512917189e-06
339,24310.128092185772,4.974301055108141e-06
340,24355.078740868583,4.985173025223529e-06
341,24400.029389551393,4.992654121349215e-06
342,24444.980038234204,4.996484905967345e-06
343,24489.930686917018,4.996454536453436e-06
344,24534.881335599828,4.992407041728904e-06
345,24579.83198428264,4.98424704541828e-06
346,24624.78263296545,4.9719448421397185e-06
347,24669.73328164826,4.955540741220243e-06
348,24714.683930331073,4.935148601027133e-06
349,24759.634579013884,4.910958487070225e-06
350,24804.585227696694,4.88323839785682e-06
351,24849.535876379505,4.852335013946095e-06
352,24894.486525062315,4.818673437527596e-06
353,24939.43717374513,4.782755901902201e-06
354,24984.38782242794,4.745159442258301e-06
355,25029.33847111075,4.706532530908677e-06
356,25074.28911979356,4.667590691518562e-06
357,25119.23976847637,4.6291111176845575e-06
358,25164.190417159185,4.591926331431988e-06
359,25209.141065841995,4.5569169267524475e-06
360,25254.091714524806,4.5250034522159385e-06
361,25299.042363207616,4.497137495024634e-06
362,25343.993011890427,4.47429203672515e-06
363,25388.94366057324,4.4574511582955545e-06
364,25433.89430925605,4.447599179616634e-06
365,25478.84495793886,4.445709325577766e-06
366,25523.795606621672,4.452732018392059e-06
367,25568.746255304482,4.4695829032154105e-06
368,25613.696903987297,4.497130721942331e-06
369,25658.647552670107,4.536185158096326e-06
370,25703.598201352917,4.587484783976396e-06
371,25748.548850035728,4.6516852495212675e-06
372,25793.49949871854,4.729347860479682e-06
373,25838.450147401352,4.820928701116719e-06
374,25883.400796084163,4.926768463454085e-06
375,25928.351444766973,5.047083150483353e-06
376,25973.302093449784,5.181955824399628e-06
377,26018.252742132594,5.331329572150987e-06
378,26063.203390815408,5.4950018589497625e-06
379,26108.15403949822,5.672620435341797e-06
380,26153.10468818103,5.863680954522706e-06
381,26198.05533686384,6.067526443463395e-06
382,26243.00598554665,6.283348753803764e-06
383,26287.956634229464,6.510192096280883e-06
384,26332.907282912274,6.746958735717974e-06
385,26377.857931595085,6.99241689253092e-06
386,26422.808580277895,7.245210861704882e-06
387,26467.759228960706,7.5038733218318545e-06
388,26512.70987764352,7.766839765827378e-06
389,26557.66052632633,8.032464942253809e-06
390,26602.61117500914,8.299041152799851e-06
391,26647.56182369195,8.564818208514842e-06
392,26692.51247237476,8.828024806044291e-06
393,26737.463121057575,9.086891046555302e-06
394,26782.413769740386,9.339671785414669e-06
395,26827.364418423196,9.584670471089694e-06
396,26872.315067106007,9.820263108116619e-06
397,26917.265715788817,1.0044921962148506e-05
398,26962.21636447163,1.0257238615644484e-05
399,27007.16701315444,1.0455945981114603e-05
400,27052.117661837252,1.0639938885140431e-05
401,27097.068310520062,1.0808292850604192e-05
402,27142.018959202873,1.0960280726371413e-05
403,27186.969607885683,1.1095386842594366e-05
404,27231.920256568497,1.1213318405135668e-05
405,27276.870905251308,1.1314013883498228e-05
406,27321.821553934118,1.1397648192142748e-05
407,27366.77220261693,1.1464634514109173e-05
408,27411.72285129974,1.151562266738374e-05
409,27456.673499982553,1.155149396738838e-05
410,27501.624148665363,1.1573352592306102e-05
411,27546.574797348174,1.1582513510773232e-05
412,27591.525446030984,1.1580487082927041e-05
413,27636.476094713795,1.1568960495227895e-05
414,27681.42674339661,1.1549776236302086e-05
415,27726.37739207942,1.1524907864862431e-05
416,27771.32804076223,1.149643336125544e-05
417,27816.27868944504,1.1466506391160426e-05
418,27861.22933812785,1.1437325843298655e-05
419,27906.179986810665,1.1411104032634823e-05
420,27951.130635493475,1.1390033986394698e-05
421,27996.081284176285,1.1376256252200134e-05
422,28041.031932859096,1.1371825685600484e-05
423,28085.982581541906,1.13786786880473e-05
424,28130.93323022472,1.139860137561571e-05
425,28175.88387890753,1.1433199163124466e-05
426,28220.83452759034,1.1483868247259588e-05
427,28265.78517627315,1.1551769465298209e-05
428,28310.735824955962,1.1637804992447208e-05
429,28355.686473638776,1.1742598320035442e-05
430,28400.637122321587,1.1866477928237536e-05
431,28445.587771004397,1.2009465030168166e-05
432,28490.538419687207,1.2171265718706806e-05
433,28535.489068370018,1.2351267793139249e-05
434,28580.439717052832,1.2548542479724598e-05
435,28625.390365735642,1.2761851188992571e-05
436,28670.341014418453,1.298965737365877e-05
437,28715.291663101263,1.3230143465559957e-05
438,28760.242311784074,1.3481232779353819e-05
439,28805.192960466888,1.374061617663267e-05
440,28850.143609149698,1.400578318858348e-05
441,28895.09425783251,1.4274057200673144e-05
442,28940.04490651532,1.4542634211505292e-05
443,28984.99555519813,1.4808624592532294e-05
444,29029.946203880943,1.5069097198303448e-05
445,29074.896852563754,1.5321125110849592e-05
446,29119.847501246564,1.5561832248961406e-05
447,29164.798149929375,1.578844003550902e-05
448,29209.748798612185,1.599831329522248e-05
449,29254.699447295,1.6189004552676402e-05
450,29299.65009597781,1.635829591627676e-05
451,29344.60074466062,1.6504237768921573e-05
452,29389.55139334343,1.6625183539239648e-05
453,29434.50204202624,1.671981989784304e-05
454,29479.452690709055,1.67871918092421e-05
455,29524.403339391865,1.6826721969878945e-05
456,29569.353988074676,1.6838224273564005e-05
457,29614.304636757486,1.6821911064579455e-05
458,29659.255285440297,1.67783940627025e-05
459,29704.20593412311,1.6708678970125664e-05
460,29749.156582805925,1.6614153894431548e-05
461,29794.107231488728,1.6496571841230407e-05
462,29839.057880171546,1.635802764179066e-05
463,29884.00852885435,1.6200929782330315e-05
464,29928.959177537166,1.602796769026695e-05
465,29973.909826219977,1.584207510683802e-05
466,30018.860474902787,1.5646390233716945e-05
467,30063.811123585598,1.5444213382769902e-05
468,30108.761772268408,1.5238962882584066e-05
469,30153.712420951226,1.5034130003064458e-05
470,30198.66306963403,1.4833233650878688e-05
471,30243.613718316847,1.4639775564892634e-05
472,30288.56436699965,1.445719670339819e-05
473,30333.515015682467,1.4288835465539235e-05
474,30378.465664365278,1.4137888329782438e-05
475,30423.41631304809,1.4007373424513921e-05
476,30468.3669617309,1.3900097471913727e-05
477,30513.31761041371,1.3818626468145623e-05
478,30558.26825909652,1.3765260382537046e-05
479,30603.21890777933,1.3742012077588327e-05
480,30648.169556462148,1.3750590572000573e-05
481,30693.12020514495,1.37923886918761e-05
482,30738.07085382777,1.3868475082130454e-05
483,30783.02150251057,1.3979590482009579e-05
484,30827.97215119339,1.4126148106362339e-05
485,30872.9227998762,1.4308237918695559e-05
486,30917.87344855901,1.4525634533628812e-05
487,30962.82409724182,1.4777808445606518e-05
488,31007.77474592463,1.5063940247946777e-05
489,31052.72539460744,1.5382937481696974e-05
490,31097.676043290252,1.573345373741439e-05
491,31142.62669197307,1.611390962487116e-05
492,31187.577340655873,1.652251522563009e-05
493,31232.52798933869,1.6957293651163848e-05
494,31277.478638021494,1.7416105344251135e-05
495,31322.42928670431,1.7896672783195954e-05
496,31367.37993538712,1.8396605276180835e-05
497,31412.330584069932,1.8913423565879534e-05
498,31457.281232752743,1.944458400118084e-05
499,31502.231881435553,1.9987502072261394e-05
500,31547.18253011837,2.0539575145913162e-05
501,31592.133178801174,2.109820427847062e-05
502,31637.08382748399,2.166081502241501e-05
503,31682.034476166795,2.2224877178187185e-05
504,31726.985124849612,2.278792347358829e-05
505,31771.935773532423,2.3347567178002388e-05
506,31816.886422215233,2.390151867661237e-05
507,31861.837070898044,2.4447601039963478e-05
508,31906.787719580854,2.4983764626305036e-05
509,31951.738368263665,2.5508100748106496e-05
510,31996.689016946475,2.6018854420422496e-05
511,32041.639665629293,2.6514436188255105e-05
512,32086.590314312096,2.6993433004010594e-05
513,32131.540962994914,2.745461809626616e-05
514,32176.491611677717,2.7896959739349288e-05
515,32221.442260360534,2.8319628801924437e-05
516,32266.392909043345,2.8722004924284048e-05
517,32311.343557726155,2.9103681150734685e-05
518,32356.294206408966,2.946446682767482e-05
519,32401.244855091776,2.9804388571721347e-05
520,32446.195503774594,3.01236891172816e-05
521,32491.146152457397,3.0422823870508946e-05
522,32536.096801140215,3.0702455027271056e-05
523,32581.047449823018,3.096344315664326e-05
524,32625.998098505836,3.1206836207838927e-05
525,32670.948747188646,3.143385596602515e-05
526,32715.899395871456,3.164588205916099e-05
527,32760.850044554267,3.1844433701142825e-05
528,32805.80069323708,3.203114944302662e-05
529,32850.75134191989,3.2207765290341696e-05
530,32895.7019906027,3.237609162672183e-05
531,32940.652639285516,3.253798945835422e-05
532,32985.60328796832,3.269534655629519e-05
533,33030.55393665114,3.285005412097011e-05
534,33075.50458533394,3.3003984622098e-05
535,33120.45523401676,3.3158971475303715e-05
536,33165.40588269957,3.331679120208131e-05
537,33210.35653138238,3.347914868152153e-05
538,33255.30718006519,3.364766604034094e-05
539,33300.257828748,3.38238756430152e-05
540,33345.20847743082,3.400921753809297e-05
541,33390.15912611362,3.420504159261411e-05
542,33435.10977479644,3.4412614407431286e-05
543,33480.06042347924,3.4633130956177765e-05
544,33525.01107216206,3.4867730734208776e-05
545,33569.96172084487,3.5117518045983745e-05
546,33614.91236952768,3.53835859050277e-05
547,33659.86301821049,3.5667042874940885e-05
548,33704.8136668933,3.596904204754508e-05
549,33749.76431557611,3.6290811239714646e-05
550,33794.71496425892,3.663368339744024e-05
551,33839.66561294174,3.699912612751437e-05
552,33884.61626162454,3.7388769236253486e-05
553,33929.56691030736,3.780442914251682e-05
554,33974.51755899016,3.8248129049693854e-05
555,34019.46820767298,3.872211380823358e-05
556,34064.41885635579,3.9228858475812706e-05
557,34109.3695050386,3.9771069684768104e-05
558,34154.32015372141,4.0351679053802955e-05
559,34199.27080240422,4.097382803034439e-05
560,34244.22145108703,4.164084371829016e-05
561,34289.17209976984,4.235620542967585e-05
562,34334.12274845266,4.3123501894476466e-05
563,34379.073397135464,4.394637926666904e-05
564,34424.02404581828,4.4828480273110715e-05
565,34468.974694501085,4.577337506123055e-05
566,34513.9253431839,4.678448450846683e-05
567,34558.87599186671,4.7864996957555384e-05
568,34603.82664054952,4.901777953397461e-05
569,34648.777289232334,5.024528538205936e-05
570,34693.727937915144,5.1549458321525416e-05
571,34738.67858659796,5.293163657351529e-05
572,34783.629235280765,5.439245733185498e-05
573,34828.57988396358,5.5931764058144794e-05
574,34873.530532646386,5.7548518455552726e-05
575,34918.4811813292,5.924071912291492e-05
576,34963.431830012014,6.100532890489731e-05
577,35008.382478694824,6.283821293274267e-05
578,35053.333127377635,6.473408929082966e-05
579,35098.283776060445,6.668649414448414e-05
580,35143.234424743256,6.868776302239767e-05
581,35188.185073426066,7.072902976120509e-05
582,35233.135722108884,7.28002443900149e-05
583,35278.08637079169,7.489021095934337e-05
584,35323.037019474505,7.698664600397544e-05
585,35367.98766815731,7.907625797563818e-05
586,35412.938316840125,8.114484759388277e-05
587,35457.888965522936,8.317742864806245e-05
588,35502.839614205746,8.515836834756371e-05
589,35547.79026288856,8.70715458704695e-05
590,35592.74091157137,8.89005273129613e-05
591,35637.691560254185,9.062875480448793e-05
592,35682.64220893699,9.223974713911224e-05
593,35727.592857619806,9.371730889426365e-05
594,35772.54350630261,9.504574467679776e-05
595,35817.49415498543,9.621007486504918e-05
596,35862.44480366824,9.719624901551407e-05
597,35907.39545235105,9.799135298368692e-05
598,35952.34610103386,9.858380577820463e-05
599,35997.29674971667,9.896354223133036e-05
600,36042.24739839948,9.912217772977555e-05
601,36087.19804708229,9.905315150780862e-05
602,36132.14869576511,9.875184535650128e-05
603,36177.09934444791,9.821567504236107e-05
604,36222.04999313073,9.744415224644654e-05
605,36267.00064181353,9.64389154190855e-05
606,36311.95129049635,9.520372858104106e-05
607,36356.90193917916,9.374444777279885e-05
608,36401.85258786197,9.20689555414058e-05
609,36446.80323654478,9.01870645401017e-05
610,36491.75388522759,8.811039198049927e-05
611,36536.70453391041,8.585220730161808e-05
612,36581.65518259321,8.342725598690126e-05
613,36626.60583127603,8.08515629535941e-05
614,36671.55647995883,7.814221934486199e-05
615,36716.50712864165,7.531715686299292e-05
616,36761.45777732446,7.239491398424008e-05
617,36806.40842600727,6.939439848807868e-05
618,36851.35907469008,6.633465071510713e-05
619,36896.30972337289,6.323461184116946e-05
620,36941.2603720557,6.011290122667639e-05
621,36986.21102073851,5.698760657846053e-05
622,37031.16166942133,5.38760902587442e-05
623,37076.11231810413,5.0794814605652086e-05
624,37121.06296678695,4.77591886077515e-05
625,37166.013615469754,4.4783437717937344e-05
626,37210.96426415257,4.188049801636731e-05
627,37255.91491283538,3.906193535511721e-05
628,37300.86556151819,3.6337889554504935e-05
629,37345.816210201,3.371704318760588e-05
630,37390.76685888381,3.1206613998238245e-05
631,37435.717507566624,2.881236955971907e-05
632,37480.668156249434,2.6538662405656472e-05
633,37525.61880493225,2.4388483556155174e-05
634,37570.569453615055,2.236353212685398e-05
635,37615.52010229787,2.0464298545402134e-05
636,37660.470750980676,1.8690158809302276e-05
637,37705.42139966349,1.7039477197252403e-05
638,37750.372048346304,1.5509714888296723e-05
639,37795.322697029114,1.4097542042543861e-05
640,37840.273345711925,1.2798951046362728e-05
641,37885.223994394735,1.1609368815131994e-05
642,37930.17464307755,1.0523766268916602e-05
643,37975.125291760356,9.536763341690045e-06
644,38020.075940443174,8.642728144039648e-06
645,38065.02658912598,7.835869164273039e-06
646,38109.977237808795,7.1103196557270865e-06
647,38154.927886491605,6.4602136121222855e-06
648,38199.878535174415,5.879752972132808e-06
649,38244.829183857226,5.363265914320957e-06
650,38289.779832540036,4.905256300616469e-06
651,38334.73048122285,4.500444498161708e-06
